timestamp,movement,mv_confidence,correctness_label,correctness_confidence
2026-06-03T22:30:00.880524,Jep Kiri,0.6993,Salah,0.6351
2026-06-03T22:30:01.421031,Jep Kiri,0.7007,Salah,0.6596
2026-06-03T22:30:05.228682,Jep Kiri,0.6613,Salah,0.8752
2026-06-03T22:30:05.778734,Jep Kiri,0.6075,Salah,0.9267
2026-06-03T22:30:06.322766,Jep Kiri,0.5564,Salah,0.8566
2026-06-03T22:30:13.400895,Jep Kiri,0.5486,Benar,0.8782
2026-06-03T22:30:15.572943,Jep Kiri,0.4514,Benar,0.5666
2026-06-03T22:30:16.120756,Jep Kiri,0.5471,Benar,0.5559
2026-06-03T22:30:16.667032,Jep Kiri,0.4509,Salah,0.6237
2026-06-03T22:30:17.211838,Jep Kiri,0.5182,Benar,0.5401
2026-06-03T22:30:17.755843,Jep Kiri,0.5566,Salah,0.592
2026-06-03T22:30:22.102764,Jep Kiri,0.6368,Benar,0.8286
2026-06-03T22:30:22.647792,Jep Kiri,0.4179,Benar,0.7499
2026-06-03T22:30:25.373885,Jep Kiri,0.4473,Salah,0.5353
2026-06-03T22:30:25.921323,Jep Kiri,0.4775,Benar,0.8295
2026-06-03T22:30:26.466807,Jep Kiri,0.4054,Benar,0.7969
2026-06-03T22:30:30.281374,Jep Kanan,0.4861,Benar,0.7925
2026-06-03T22:30:30.820424,Jep Kanan,0.4972,Benar,0.7925
2026-06-03T22:30:31.368365,Jep Kanan,0.4972,Benar,0.7925
2026-06-03T22:30:31.907920,Jep Kanan,0.4972,Benar,0.7925
2026-06-03T22:30:32.454656,Jep Kanan,0.4972,Benar,0.7925
2026-06-03T22:30:33.001843,Jep Kanan,0.4972,Benar,0.7925
2026-06-03T22:30:33.543543,Jep Kanan,0.4972,Benar,0.7925
2026-06-03T22:30:34.087009,Jep Kanan,0.4972,Benar,0.7925
2026-06-03T22:30:34.633793,Jep Kanan,0.4972,Benar,0.7925
2026-06-03T22:30:35.178347,Jep Kanan,0.4972,Benar,0.7925
2026-06-03T22:30:35.723218,Jep Kanan,0.4972,Benar,0.7925
2026-06-03T22:30:36.269065,Jep Kanan,0.4972,Benar,0.7925
2026-06-03T22:30:36.816598,Jep Kanan,0.4972,Benar,0.7925
2026-06-03T22:30:37.363421,Jep Kanan,0.4972,Benar,0.7925
2026-06-03T22:30:37.907102,Jep Kanan,0.4972,Benar,0.7925
2026-06-03T22:30:38.453946,Jep Kanan,0.4972,Benar,0.7925
2026-06-03T22:30:39.003010,Jep Kanan,0.4972,Benar,0.7925
2026-06-03T22:30:39.546536,Jep Kanan,0.4972,Benar,0.7925
2026-06-03T22:30:40.089104,Jep Kanan,0.4972,Benar,0.7925
2026-06-03T22:30:40.634568,Jep Kanan,0.4972,Benar,0.7925
2026-06-03T22:30:41.177532,Jep Kanan,0.4972,Benar,0.7925
2026-06-03T22:30:41.722095,Jep Kanan,0.4972,Benar,0.7925
2026-06-03T22:30:42.264516,Jep Kanan,0.4972,Benar,0.7925
2026-06-03T22:30:42.812521,Jep Kanan,0.4972,Benar,0.7925
2026-06-03T22:30:43.355198,Jep Kanan,0.4972,Benar,0.7925
2026-06-03T22:30:43.899642,Jep Kanan,0.4972,Benar,0.7925
