timestamp,movement,mv_confidence,correctness_label,correctness_confidence
2026-06-03T22:46:20.338938,Jep Kiri,0.7007,Benar,0.6936
2026-06-03T22:46:20.901827,Jep Kiri,0.5719,Benar,0.7206
2026-06-03T22:46:33.434370,Jep Kiri,0.6821,Benar,0.8404
2026-06-03T22:46:33.990558,Jep Kiri,0.6494,Benar,0.8899
2026-06-03T22:47:06.247599,Jep Kiri,0.6229,Salah,0.7455
2026-06-03T22:47:06.795747,Jep Kiri,0.5216,Salah,0.5682
2026-06-03T22:47:14.977381,Jep Kiri,0.4414,Benar,0.7126
2026-06-03T22:47:15.521184,Jep Kiri,0.6661,Benar,0.7233
2026-06-03T22:47:23.710546,Jep Kiri,0.5359,Benar,0.5379
2026-06-03T22:47:24.261422,Jep Kiri,0.6015,Salah,0.5236
2026-06-03T22:47:24.812250,Jep Kiri,0.6609,Salah,0.5963
2026-06-03T22:47:25.363481,Jep Kiri,0.6609,Salah,0.5963
2026-06-03T22:47:25.906470,Jep Kiri,0.6609,Salah,0.5963
2026-06-03T22:47:30.252501,Jep Kiri,0.4122,Benar,0.5617
2026-06-03T22:47:30.802733,Jep Kiri,0.4122,Benar,0.5617
2026-06-03T22:47:31.349008,Jep Kiri,0.4122,Benar,0.5617
2026-06-03T22:47:31.904502,Jep Kiri,0.4122,Benar,0.5617
2026-06-03T22:47:32.448031,Jep Kiri,0.4122,Benar,0.5617
2026-06-03T22:47:32.991533,Jep Kiri,0.4122,Benar,0.5617
2026-06-03T22:47:41.743751,Jep Kiri,0.5112,Salah,0.5506
2026-06-03T22:47:42.306937,Jep Kiri,0.5191,Salah,0.7308
2026-06-03T22:47:53.823545,Jep Kiri,0.6134,Benar,0.7727
2026-06-03T22:47:54.377587,Jep Kiri,0.6706,Benar,0.7803
2026-06-03T22:47:54.920763,Jep Kiri,0.6706,Benar,0.7803
2026-06-03T22:48:12.345517,Jep Kiri,0.417,Benar,0.9014
2026-06-03T22:48:12.901631,Jep Kiri,0.6898,Benar,0.574
2026-06-03T22:48:13.451231,Jep Kiri,0.4397,Benar,0.7085
2026-06-03T22:48:15.640445,Jep Kiri,0.4827,Benar,0.7589
2026-06-03T22:48:16.185776,Jep Kiri,0.5548,Benar,0.6874
2026-06-03T22:48:51.153575,Jep Kiri,0.6323,Salah,0.7027
2026-06-03T22:48:51.697643,Jep Kiri,0.6194,Salah,0.6858
2026-06-03T22:48:53.875678,Jep Kiri,0.5847,Benar,0.64
2026-06-03T22:48:54.417851,Jep Kiri,0.6368,Benar,0.5255
2026-06-03T22:49:06.929190,Tangkisan Kanan,0.4078,Benar,0.5
2026-06-03T22:49:08.019154,Jep Kanan,0.5013,Benar,0.5118
2026-06-03T22:49:08.560442,Jep Kanan,0.4209,Benar,0.7876
2026-06-03T22:49:10.730424,Jep Kanan,0.4867,Salah,0.5822
2026-06-03T22:49:22.691063,Jep Kanan,0.5219,Salah,0.5903
2026-06-03T22:49:23.232676,Jep Kanan,0.5073,Benar,0.5215
2026-06-03T22:49:24.859597,Jep Kanan,0.4638,Benar,0.8112
2026-06-03T22:49:25.402708,Jep Kanan,0.5347,Salah,0.588
2026-06-03T22:49:25.946298,Jep Kanan,0.4608,Benar,0.7281
2026-06-03T22:49:26.495606,Tangkisan Kanan,0.404,Salah,0.5
2026-06-03T22:49:39.537924,Tangkisan Kanan,0.4666,Salah,0.5
2026-06-03T22:49:46.601607,Jep Kanan,0.4758,Salah,0.5927
2026-06-03T22:49:47.146839,Jep Kanan,0.4758,Salah,0.5927
2026-06-03T22:49:47.688357,Jep Kanan,0.4618,Benar,0.8112
2026-06-03T22:49:58.569590,Kombinasi Kanan,0.4385,Benar,0.9898
2026-06-03T22:49:59.116147,Kombinasi Kanan,0.4385,Benar,0.9898
2026-06-03T22:49:59.663529,Jep Kanan,0.443,Benar,0.907
2026-06-03T22:50:00.209372,Jep Kanan,0.4317,Benar,0.9754
2026-06-03T22:50:02.926396,Tangkisan Kiri,0.4387,Benar,0.5707
2026-06-03T22:50:04.018562,Jep Kiri,0.6276,Benar,0.7366
2026-06-03T22:50:04.559852,Jep Kiri,0.5097,Benar,0.9034
2026-06-03T22:50:20.866849,Jep Kiri,0.5639,Salah,0.7316
2026-06-03T22:50:21.419910,Jep Kiri,0.5542,Salah,0.5914
2026-06-03T22:50:23.601219,Jep Kiri,0.5012,Salah,0.5616
2026-06-03T22:50:26.873596,Jep Kiri,0.4754,Salah,0.6917
2026-06-03T22:50:27.419278,Jep Kiri,0.5116,Salah,0.5136
2026-06-03T22:50:27.968079,Jep Kiri,0.5546,Benar,0.7893
2026-06-03T22:50:31.786261,Tangkisan Kiri,0.4218,Salah,0.7573
2026-06-03T22:50:33.420112,Jep Kiri,0.7326,Salah,0.6342
2026-06-03T22:50:33.969250,Jep Kiri,0.6759,Salah,0.5133
2026-06-03T22:50:34.515335,Jep Kiri,0.6597,Salah,0.5598
2026-06-03T22:50:35.058635,Jep Kiri,0.5649,Salah,0.5527
2026-06-03T22:50:35.604950,Jep Kiri,0.4549,Salah,0.5706
2026-06-03T22:50:36.151173,Jep Kiri,0.4442,Salah,0.5363
2026-06-03T22:50:38.329339,Jep Kiri,0.4669,Salah,0.8462
2026-06-03T22:50:41.593040,Jep Kiri,0.4517,Benar,0.9016
2026-06-03T22:50:42.138582,Jep Kiri,0.7422,Benar,0.9353
2026-06-03T22:50:42.679770,Jep Kiri,0.7422,Benar,0.9353
2026-06-03T22:50:43.227304,Jep Kiri,0.5277,Salah,0.8796
2026-06-03T22:50:46.494320,Tangkisan Kiri,0.4897,Benar,0.8122
2026-06-03T22:50:47.039675,Tangkisan Kiri,0.5402,Benar,0.5938
2026-06-03T22:51:04.451178,Tangkisan Kiri,0.4766,Benar,0.5455
2026-06-03T22:51:04.997207,Tangkisan Kiri,0.5738,Benar,0.7707
2026-06-03T22:51:07.725325,Kombinasi Kiri,0.4236,Salah,0.8799
2026-06-03T22:51:08.270253,Kombinasi Kiri,0.4839,Salah,0.6399
2026-06-03T22:51:08.814428,Kombinasi Kiri,0.4832,Salah,0.6238
2026-06-03T22:51:09.360104,Kombinasi Kiri,0.4832,Salah,0.6238
2026-06-03T22:51:09.902371,Kombinasi Kiri,0.4832,Salah,0.6238
2026-06-03T22:51:10.449243,Kombinasi Kiri,0.4832,Salah,0.6238
2026-06-03T22:51:10.994053,Kombinasi Kiri,0.4832,Salah,0.6238
2026-06-03T22:51:11.539113,Kombinasi Kiri,0.4832,Salah,0.6238
2026-06-03T22:51:12.082414,Kombinasi Kiri,0.4832,Salah,0.6238
2026-06-03T22:51:12.629051,Kombinasi Kiri,0.4832,Salah,0.6238
2026-06-03T22:51:28.977286,Kombinasi Kiri,0.4359,Benar,0.9891
2026-06-03T22:51:29.519583,Kombinasi Kiri,0.5074,Salah,0.5816
2026-06-03T22:51:30.065204,Kombinasi Kiri,0.5079,Salah,0.6954
2026-06-03T22:51:30.605300,Kombinasi Kiri,0.5126,Salah,0.7105
2026-06-03T22:51:31.145698,Kombinasi Kiri,0.5112,Benar,0.7196
2026-06-03T22:51:31.690367,Kombinasi Kiri,0.5092,Benar,0.6662
2026-06-03T22:51:32.238643,Kombinasi Kiri,0.5041,Benar,0.6561
2026-06-03T22:51:32.779634,Kombinasi Kiri,0.5041,Benar,0.6561
2026-06-03T22:51:33.320889,Kombinasi Kiri,0.4874,Benar,0.5854
2026-06-03T22:51:33.860453,Kombinasi Kiri,0.4874,Benar,0.5854
2026-06-03T22:51:34.403286,Kombinasi Kiri,0.4886,Benar,0.556
2026-06-03T22:51:34.941870,Kombinasi Kiri,0.4886,Benar,0.556
2026-06-03T22:51:35.484243,Kombinasi Kiri,0.4604,Benar,0.8207
2026-06-03T22:51:36.025927,Kombinasi Kiri,0.4604,Benar,0.8207
2026-06-03T22:51:52.891065,Kombinasi Kanan,0.5197,Benar,0.9788
2026-06-03T22:51:53.440972,Kombinasi Kanan,0.4758,Benar,0.8586
2026-06-03T22:51:53.984564,Tangkisan Kanan,0.4534,Benar,0.5
2026-06-03T22:51:54.524574,Tangkisan Kanan,0.4243,Salah,0.5
2026-06-03T22:51:55.070184,Tangkisan Kanan,0.4306,Benar,0.5
