timestamp,movement,mv_confidence,correctness_label,correctness_confidence
2026-06-03T18:51:08.591676,Jep Kiri,0.5107,Salah,0.9946
2026-06-03T18:51:09.780910,Jep Kiri,0.4909,Salah,0.9962
2026-06-03T18:51:10.369616,Jep Kiri,0.4903,Salah,0.8352
2026-06-03T18:51:12.138614,Jep Kiri,0.4896,Salah,0.991
2026-06-03T18:51:14.510760,Kombinasi Kiri,0.4215,Benar,1.0
2026-06-03T18:51:23.874047,Kombinasi Kanan,0.5143,Benar,0.667
2026-06-03T18:51:25.619950,Tangkisan Kiri,0.4102,Salah,0.7573
2026-06-03T18:51:29.698548,Jep Kiri,0.4359,Salah,0.9217
2026-06-03T18:51:39.113507,Kombinasi Kanan,0.541,Salah,0.883
2026-06-03T18:51:39.700440,Kombinasi Kanan,0.8717,Benar,0.599
2026-06-03T18:51:40.296245,Kombinasi Kanan,0.8813,Salah,0.9634
2026-06-03T18:51:40.882444,Kombinasi Kanan,0.7341,Benar,0.6268
2026-06-03T18:51:41.462223,Kombinasi Kanan,0.7341,Benar,0.6268
2026-06-03T18:51:42.045253,Kombinasi Kanan,0.8062,Benar,0.5169
2026-06-03T18:51:42.629529,Kombinasi Kanan,0.8003,Salah,0.9616
2026-06-03T18:51:43.228706,Kombinasi Kanan,0.6415,Salah,0.97
2026-06-03T18:51:46.173194,Jep Kiri,0.6098,Salah,0.9994
2026-06-03T18:52:02.549708,Tangkisan Kanan,0.4116,Benar,0.5
2026-06-03T18:52:04.297967,Jep Kanan,0.4163,Salah,0.6158
2026-06-03T18:52:05.489663,Jep Kiri,0.6844,Salah,0.7498
2026-06-03T18:52:08.996088,Tangkisan Kiri,0.595,Benar,0.55
2026-06-03T18:52:09.581255,Tangkisan Kiri,0.4884,Benar,0.8221
2026-06-03T18:52:10.168282,Tangkisan Kiri,0.5093,Benar,0.5461
2026-06-03T18:52:12.526185,Tangkisan Kiri,0.4699,Benar,0.8316
2026-06-03T18:52:19.594131,Tangkisan Kiri,0.8583,Benar,0.5519
2026-06-03T18:52:20.181280,Kombinasi Kiri,0.4763,Salah,0.965
2026-06-03T18:52:21.925448,Kombinasi Kiri,0.4587,Salah,0.9983
2026-06-03T18:52:22.527341,Jep Kiri,0.4856,Salah,0.9999
2026-06-03T18:52:23.704433,Tangkisan Kiri,0.5091,Benar,0.8155
2026-06-03T18:52:33.087544,Tangkisan Kiri,0.5254,Benar,0.5461
2026-06-03T18:52:57.692277,Tangkisan Kanan,0.4187,Benar,0.5
2026-06-03T18:52:58.293480,Tangkisan Kanan,0.408,Benar,0.5
2026-06-03T18:52:58.873296,Tangkisan Kanan,0.408,Benar,0.5
2026-06-03T18:52:59.468285,Tangkisan Kanan,0.4028,Benar,0.5
2026-06-03T18:53:00.078505,Tangkisan Kanan,0.4119,Benar,0.5
2026-06-03T18:53:00.669532,Tangkisan Kanan,0.4188,Benar,0.5
2026-06-03T18:53:01.282559,Tangkisan Kanan,0.4531,Benar,0.5
2026-06-03T18:53:08.362691,Tangkisan Kanan,0.4209,Benar,0.5
2026-06-03T18:53:08.964432,Tangkisan Kanan,0.4328,Benar,0.5
2026-06-03T18:53:14.278662,Kombinasi Kanan,0.516,Benar,1.0
2026-06-03T18:53:14.871042,Tangkisan Kanan,0.4017,Benar,0.5
2026-06-03T18:53:15.470915,Tangkisan Kanan,0.4421,Benar,0.5
2026-06-03T18:53:16.074681,Tangkisan Kanan,,Benar,0.5
2026-06-03T18:53:16.663643,Tangkisan Kanan,0.5302,Benar,0.5
2026-06-03T18:53:23.734956,Kombinasi Kanan,0.6513,Benar,1.0
2026-06-03T18:53:24.338070,Kombinasi Kanan,0.495,Salah,0.9999
2026-06-03T18:53:24.932086,Kombinasi Kanan,0.6813,Salah,0.8114
2026-06-03T18:53:27.260019,Jep Kanan,0.6452,Benar,0.8058
2026-06-03T18:53:37.212221,Tangkisan Kiri,0.4948,Benar,0.544
2026-06-03T18:53:58.901011,Tangkisan Kiri,0.7034,Benar,0.5519
2026-06-03T18:53:59.502115,Kombinasi Kiri,0.4754,Benar,0.9969
2026-06-03T18:54:10.082285,Tangkisan Kiri,0.5144,Benar,0.5519
2026-06-03T18:54:10.670053,Kombinasi Kiri,0.417,Benar,1.0
2026-06-03T18:54:11.245932,Tangkisan Kiri,0.5337,Salah,0.7488
2026-06-03T18:54:14.145967,Tangkisan Kiri,0.5954,Benar,0.5681
2026-06-03T18:54:28.097726,Tangkisan Kiri,0.4593,Salah,0.6391
2026-06-03T18:54:31.612515,Kombinasi Kiri,0.4244,Benar,1.0
2026-06-03T18:54:32.774772,Tangkisan Kiri,0.5061,Benar,0.5461
2026-06-03T18:54:55.493336,Jep Kiri,0.4092,Salah,0.9986
2026-06-03T18:55:07.697400,Kombinasi Kanan,0.5458,Benar,1.0
2026-06-03T18:55:08.292262,Kombinasi Kanan,0.595,Benar,1.0
2026-06-03T18:55:09.545464,Tangkisan Kanan,0.4115,Benar,0.5
2026-06-03T18:55:11.866665,Tangkisan Kanan,0.5865,Benar,0.5
2026-06-03T18:55:12.453497,Tangkisan Kanan,0.6306,Benar,0.5
2026-06-03T18:55:13.025743,Tangkisan Kanan,0.5013,Benar,0.5
2026-06-03T18:55:42.087523,Tangkisan Kiri,0.4578,Benar,0.8152
2026-06-03T18:55:42.663474,Tangkisan Kiri,0.5195,Benar,0.9154
2026-06-03T18:55:43.233382,Tangkisan Kiri,0.5195,Benar,0.9154
2026-06-03T18:55:43.824458,Tangkisan Kiri,0.5195,Benar,0.9154
2026-06-03T18:55:44.407653,Tangkisan Kiri,0.4326,Salah,0.6461
2026-06-03T18:55:44.981376,Tangkisan Kiri,0.4326,Salah,0.6461
2026-06-03T18:55:45.555359,Tangkisan Kiri,0.4326,Salah,0.6461
2026-06-03T18:55:46.140495,Tangkisan Kiri,0.4326,Salah,0.6461
